Category,ID,Post_num,Followers,Contents,Tags,Tags_sum,Tags_count,Tags_rate,Likes,Scaled_likes,Contents_len
떡볶이,guljak.gocheok,162.0,242.0,고척점은   가성비 갑  떡볶이 치킨                스피드한 배달  어디를 선택     걸작떡볶이  고척점  치킨  걸작품  떡볶이고척동에  떡볶이 치킨  찐 맛집이 떴다     입에서 사르르 녹아 내리는 떡볶이 와바삭바삭 크리스피한 치킨 의 만남  그동안 당신이 먹은 떡볶이와 치킨은 잊어라  걸작떡볶이 고척점에서  떡치 의 신세계 를 만나보세요    걸작떡볶이 TOP 6 인기메뉴    1  국물 떡닭세트  2  로제 떡닭세트  3  숯불킹 떡닭세트  4  미트킹치볼래 떡닭세트  5  가래떡 로제가래떡닭 세트  NEW 로제닭볶이       NEW 쏘이킹치킨       NEW 치즐킹치킨       NEW 햄마요컵밥 양념순대 어묵튀김 대왕김말이        3 4인이 즐기기 좋은 메뉴구성입니다   포장 및 배달 환영  홀 이용 가능  프로필 이용시간 참조   2천원 할인  구로구맛집  고척동맛집  고척돔맛집  동양미래대학교 그동안의떡볶이는 잊어라  그동안의치킨도잊어라 떡치의신세계  걸작떡볶이  고척점  달달매콤 치킨먹고닥살돋자  걸작떡볶이치킨  고척돔 맛스타그램  먹스타그램  일상스타그램 선팔  맞팔  데일리  일상  소통  맛집 셀스타그램  구로  아지트  선팔하면맞팔,"#걸작떡볶이, #고척점, #치킨, #걸작품, #떡볶이고척동에, #구로구맛집, #고척동맛집, #고척돔맛집, #동양미래대학교, #그동안의떡볶이는, #그동안의치킨도잊어라, #떡치의신세계, #걸작떡볶이, #고척점, #달달매콤, #치킨먹고닥살돋자, #걸작떡볶이치킨, #고척돔, #맛스타그램, #먹스타그램, #일상스타그램, #선팔, #맞팔, #데일리, #일상, #소통, #맛집, #셀스타그램, #구로, #아지트, #선팔하면맞팔",31,6,19.35,15,0.0017618040873854,612
떡볶이,imthehanu,31.0,1097.0,여러분  떡볶이 좋아하시나요 저로 말할 것 같으면   저는  로제떡볶이  즉석떡볶이  먹물크림떡볶이 등 떡볶이 없이는 살아갈 수 없는 떡볶이에   진심인 사람입니다 우리가 좋아하는 떡볶이에 대해 찾아보던 중  처음 알게 된 흥미로운 사실이 있어 카드뉴스를 만들어 보았어요 바로바로    우리가 아는 빨간색 고추장  떡볶이는  마복림 할머니가 처음으로 팔기 시작하셨다는 사실 저는 그 이전부터 있던 음식인 줄 알았는데 여러분은 어떤 떡볶이 좋아하시나요  카드뉴스  대외활동맞팔  선팔하면맞팔,"#떡볶이, #로제떡볶이, #즉석떡볶이, #먹물크림떡볶이, #마복림, #카드뉴스, #대외활동맞팔, #선팔하면맞팔",8,2,25.0,92,0.0108057317359642,273
떡볶이,sungmin3103,2182.0,32000.0,먹죽귀_강남구_떡도리탕풍자님의 또간집에 나왔던떡도리탕 다녀 왔어요 저는 예전 지하에 있을 ??부터자주 다니던 곳이었는데 방송에소개 후 웨이팅이 장난 아닙니다 5시 10분에 원격테이블링 걸고7시에 입장했고 심지어 현장대기 마감까지 생겼습니다 방문 시에 꼭 원격으로 웨이팅걸고 가는 거 추천드려요 저희는 떡도리탕에 떡사리 추가감자전 까지 주문했습니다 감자전은 바삭한 느낌이 적어조금 아쉬웠어요 떡이 굉장히 푸짐하게 들어가있어서 떡볶이 좋아하시는분들은 추가 추천드립니다 맵기도 조절할 수 있고 고기는부드럽고 국물과 어울렸어요 국물이 적어지면 육수 추가하면 별도로 가져다주시고마무리 볶음밥도 좋았습니다 웨이팅만 길지 않다면 자주방문할 거 같아요   떡도리탕 중    29 000원  감자전   12 000원  떡사리   2 000원  볶음밥   2 000원  서울 강남구 테헤란로1길 28 9  0507 1352 2940  강남역  강남먹자골목   ddeogdoritang 강남맛집  떡볶이  강남역맛집  맛집 料理好きな人と?がりたい  먹스타맞팔,"#강남맛집, #떡볶이, #강남역맛집, #맛집, #料理好きな人と?がりたい, #먹스타맞팔",6,2,33.33,22,0.0025839793281653,525
떡볶이,eun_jin0655,2384.0,2107.0,   eun_jin0655 프로필링크 클릭                                     라인 만들기 여기서는 쉬워요 ㅋㅋㅋ쉽기 ??문에 입소문이 퍼졌겠죠    단순히 살만 빼는 다이어트 아니기 ??문에아이들 임산부  수유부 등연령층 상관없이 모두가 먹어도 안전한 제품  언제까지 식단조절 걱정에하기 쉽지 않은 운동들 걱정하면서다포자 다이어트포기자 로 남으실건가요 ㅠㅠ제대로 살찌는 원인을 해결하고  다이어트 성공자길로 가요                                      개인 몸 상태에 따라 차이는 있을 수 있습니다  문의는 카톡 eowk4197 프로필링크 클릭  DM                                떡볶이  신촌맛집  퇴근  퇴근샷  퇴근길  퇴근중  퇴근스타그램  야근  야근중  야근각  칼퇴  햄버거  수제버거,"#떡볶이, #신촌맛집, #퇴근, #퇴근샷, #퇴근길, #퇴근중, #퇴근스타그램, #야근, #야근중, #야근각, #칼퇴, #햄버거, #수제버거",13,1,7.69,1,0.0001174536058256,437
떡볶이,yoon_21567,113.0,61.0, 직장인 부산남자 수영 족발 한신포차 소주한잔 냠냠 포장마차 해운대포장마차 기장 대게 연화리 기장카페 웨이브온 카페윤 해운대포차 씨앗호떡 떡볶이 야식 배달의민족 부산역 초량 불백 부산대 부산대맛집 부산대카페 동아대 동아대맛집 하단 아트몰링,"#직장인, #부산남자, #수영, #족발, #한신포차, #소주한잔, #냠냠, #포장마차, #해운대포장마차, #기장, #대게, #연화리, #기장카페, #웨이브온, #카페윤, #해운대포차, #씨앗호떡, #떡볶이, #야식, #배달의민족, #부산역, #초량, #불백, #부산대, #부산대맛집, #부산대카페, #동아대, #동아대맛집, #하단, #아트몰링",30,2,6.67,4,0.0004698144233027,133
떡볶이,jc_food_lover,198.0,454.0,4시에 떡볶이타임  여기에 삶은 달걀 얻어 바삭바삭 구운만두와 함께 먹음 든든한 간식이 되죠  어릴적 방과후 매일 들려서 먹던 떡볶이집이 생각나네요  그때 아줌마에게 뭘 넣으면 이렇게 맛나게 되냐고 물었었는데  그때 비밀이라며 웃으시며 고추장과 넣던 하얀가루  그 비밀을 나중에 커서 알게 되었죠 ㅎㅎ 암튼 아이들이 뭐든 잘 먹고몸도 마음도 생각도 쑥쑥 자라나길  간식스타그램  집밥  집밥스타그램  군만두  떡볶이  간식으로떡볶이  방과후간식타임  배고파하는아이들  kfood  kstreetfood  koreansnacks  koreanfoodforkids  koreanfamilyfood,"#간식스타그램, #집밥, #집밥스타그램, #군만두, #떡볶이, #간식으로떡볶이, #방과후간식타임, #배고파하는아이들, #kfood, #kstreetfood, #koreansnacks, #koreanfoodforkids, #koreanfamilyfood",13,2,15.38,43,0.005050505050505,331
떡볶이,ucandoeat_yb,57.0,133.0,날이 추워지니 따듯한 음료들이 잘 나가네요ㅎㅎ 근처 시민체육관에서 시켜주셔서 안 식도록 빠르게 보내드렸숩니다   경기도광주  경기광주샌드위치  경기광주단체주문  양벌리카페  양벌리단체주문  어린이집  유치원  샌드위치  캔커피  커피  토스트  케이크  떡볶이  캔포장  단체주문  커피레터링  학교행사  유캔두잇  유캔두잇광주양벌점  양벌동카페  오포동카페  양촌저수지카페  양벌동카페추천  경기광주커피맛집  답례품,"#경기도광주, #경기광주샌드위치, #경기광주단체주문, #양벌리카페, #양벌리단체주문, #어린이집, #유치원, #샌드위치, #캔커피, #커피, #토스트, #케이크, #떡볶이, #캔포장, #단체주문, #커피레터링, #학교행사, #유캔두잇, #유캔두잇광주양벌점, #양벌동카페, #오포동카페, #양촌저수지카페, #양벌동카페추천, #경기광주커피맛집, #답례품",25,1,4.0,24,0.0028188865398167,233
떡볶이,ucandoeat_yb,57.0,133.0,딸기잼 베이스인 메뉴들도 요즘 딸기 제철이라 그런지 찾아주시는 분들이 많으시네요    경기도광주  경기광주샌드위치  경기광주단체주문  양벌리카페  양벌리단체주문  어린이집  유치원  샌드위치  캔커피  커피  토스트  케이크  떡볶이  캔포장  단체주문  커피레터링  학교행사  유캔두잇  유캔두잇광주양벌점  양벌동카페  오포동카페  양촌저수지카페  양벌동카페추천  경기광주커피맛집  답례품,"#경기도광주, #경기광주샌드위치, #경기광주단체주문, #양벌리카페, #양벌리단체주문, #어린이집, #유치원, #샌드위치, #캔커피, #커피, #토스트, #케이크, #떡볶이, #캔포장, #단체주문, #커피레터링, #학교행사, #유캔두잇, #유캔두잇광주양벌점, #양벌동카페, #오포동카페, #양촌저수지카페, #양벌동카페추천, #경기광주커피맛집, #답례품",25,1,4.0,20,0.0023490721165139,218
떡볶이,ucandoeat_yb,57.0,133.0,인기 메뉴 에그마요     경기도광주  경기광주샌드위치  경기광주단체주문  양벌리카페  양벌리단체주문  어린이집  유치원  샌드위치  캔커피  커피  토스트  케이크  떡볶이  캔포장  단체주문  커피레터링  학교행사  유캔두잇  유캔두잇광주양벌점  양벌동카페  오포동카페  양촌저수지카페  양벌동카페추천  경기광주커피맛집  답례품,"#경기도광주, #경기광주샌드위치, #경기광주단체주문, #양벌리카페, #양벌리단체주문, #어린이집, #유치원, #샌드위치, #캔커피, #커피, #토스트, #케이크, #떡볶이, #캔포장, #단체주문, #커피레터링, #학교행사, #유캔두잇, #유캔두잇광주양벌점, #양벌동카페, #오포동카페, #양촌저수지카페, #양벌동카페추천, #경기광주커피맛집, #답례품",25,1,4.0,17,0.0019967112990368,185
떡볶이,gulggul2,14.0,16.0,꿀꿀2,,0,0,0.0,22,0.0025839793281653,3
떡볶이,mukbo_bono,0.0,0.0, 떡볶이  튀김  단무지떡볶이   떡볶이 좋아하는분들 많으신가요   저는 떡볶이 정말 좋아해요  진짜 맛있게 먹었어요  내일 점심으로 떡볶이 어떠신가요     먹스타  먹스타그램  맛스타그램  음식  음식스타그램  food  먹부림  취미  좋아요  맛스타그램  일상  데일리  daily  맞팔  좋아요  먹팔  instagram  foodstagram  instafood  cheese,"#떡볶이, #튀김, #단무지떡볶이!!, #먹스타, #먹스타그램, #맛스타그램, #음식, #음식스타그램, #food, #먹부림, #취미, #좋아요, #맛스타그램, #일상, #데일리, #daily, #맞팔, #좋아요, #먹팔, #instagram, #foodstagram, #instafood, #cheese",23,12,52.17,52,0.0061075875029363,217
떡볶이,hams0407,616.0,279.0, 2023년 첫 걸음       추워서  걷기 잠시 쉬다 간만에        학원넣고 걷고 학원픽업  걸어서 두번째 학원넣고 걷고   떡볶이  먹어서 운동은 하나마나 ㅠㅠ  아놔 Relive  app  걸으며 사진도 찍으며 기록하기  땀찔끔  저녁되니 추우네  감기조심  미세나쁨  마스크 쓰고  걷자요   일상  재택중  겨울방학  수발중  삼시세끼  사이간식  쉬자,"#걷기, #떡볶이, #먹어서, #아놔, #Relive, #app, #걸으며, #땀찔끔, #저녁되니, #감기조심, #미세나쁨, #마스크, #걷자요, #일상, #재택중, #겨울방학, #수발중, #삼시세끼, #사이간식, #쉬자",20,2,10.0,12,0.0014094432699083,206
떡볶이,ttokjib,13.0,71.0,Panggilan untuk penggemar cheese     Menu selanjutnya ttokpoki komplit  Rasakan kenikmatan dari ttokpoki yang dipadukan dengan sosis dan juga cheese  UMKM_Indomaret  떡집  떡볶이  파전  KFoodies  KStreetFood  K_Lovers  fyp,"#UMKM_Indomaret, #떡집, #떡볶이, #파전, #KFoodies, #KStreetFood, #K_Lovers, #fyp",8,1,12.5,16,0.0018792576932111,215
떡볶이,honja___nolgi,937.0,2050.0,이럴려고 집에서 떡볶이 먹는거지  떡볶이와 김밥의 조합은 언제나 찬성여기에 예거라들러까지 함께하니까 여기가 천국이지   떡볶이  김밥  참치김밥  예거  예거라들러  예거라들러레몬,"#떡볶이, #김밥, #참치김밥, #예거, #예거라들러, #예거라들러레몬",6,2,33.33,79,0.0092788348602302,100
떡볶이,jocoolkang,173.0,38.0, 오늘의저녁 떡볶이 어묵추가 스팸추가 만두추가 오렌지주스로마무리올만에 집에서 한 떡볶이밀키트지만 ㅋㅋ배부르게 맛나게 잡솨보까,"#오늘의저녁, #떡볶이, #어묵추가, #스팸추가, #만두추가, #오렌지주스로마무리올만에",6,1,16.67,9,0.0010570824524312,69
떡볶이,bbokki_evol,25.0,76.0,시장떡볶이  최고 떡볶이  떡스타그램  떡볶이스타그램  떡볶이맛집  일상  소통  먹팔  먹스타그램  맛스타그램  좋아요  맞팔  팔로우  f4f  시장떡볶이  간식,"#떡볶이, #떡스타그램, #떡볶이스타그램, #떡볶이맛집, #일상, #소통, #먹팔, #먹스타그램, #맛스타그램, #좋아요, #맞팔, #팔로우, #f4f, #시장떡볶이, #간식",15,10,66.67,22,0.0025839793281653,92
떡볶이,bbokki_evol,25.0,76.0,엽떡은 사실 닭볶음탕을 더 잘ㅎ      엽기떡볶이  엽떡  떡볶이  떡스타그램  떡볶이스타그램  떡볶이맛집  일상  소통  먹팔  먹스타그램  맛스타그램  좋아요  맞팔  팔로우  f4f  닭볶음탕  엽닭,"#엽기떡볶이, #엽떡, #떡볶이, #떡스타그램, #떡볶이스타그램, #떡볶이맛집, #일상, #소통, #먹팔, #먹스타그램, #맛스타그램, #좋아요, #맞팔, #팔로우, #f4f, #닭볶음탕, #엽닭",17,10,58.82,22,0.0025839793281653,115
떡볶이,bbokki_evol,25.0,76.0,상국이네 상국이네  떡볶이  떡스타그램  떡볶이스타그램  떡볶이맛집  일상  소통  먹팔  먹스타그램  맛스타그램  좋아요  맞팔  팔로우  f4f,"#상국이네, #떡볶이, #떡스타그램, #떡볶이스타그램, #떡볶이맛집, #일상, #소통, #먹팔, #먹스타그램, #맛스타그램, #좋아요, #맞팔, #팔로우, #f4f",14,10,71.43,22,0.0025839793281653,82
떡볶이,bbokki_evol,25.0,76.0,역할맥 치즈라볶이 존맛인 거 다들 rg 역전할머니맥주  역할맥  라볶이  떡볶이  떡스타그램  떡볶이스타그램  떡볶이맛집  일상  소통  먹팔  먹스타그램  맛스타그램  좋아요  맞팔  팔로우  f4f,"#역전할머니맥주, #역할맥, #라볶이, #떡볶이, #떡스타그램, #떡볶이스타그램, #떡볶이맛집, #일상, #소통, #먹팔, #먹스타그램, #맛스타그램, #좋아요, #맞팔, #팔로우, #f4f",16,10,62.5,22,0.0025839793281653,112
떡볶이,bbokki_evol,25.0,76.0,두끼 최고볶음밥에 진심인 편 떡볶이  떡스타그램  떡볶이스타그램  떡볶이맛집  일상  소통  먹팔  먹스타그램  맛스타그램  좋아요  맞팔  팔로우  f4f  두끼  두끼떡볶이,"#떡볶이, #떡스타그램, #떡볶이스타그램, #떡볶이맛집, #일상, #소통, #먹팔, #먹스타그램, #맛스타그램, #좋아요, #맞팔, #팔로우, #f4f, #두끼, #두끼떡볶이",15,10,66.67,22,0.0025839793281653,98
떡볶이,bbokki_evol,25.0,76.0,제주에서 만난 서울떡볶이 동문시장  떡볶이  떡스타그램  떡볶이스타그램  떡볶이맛집  일상  소통  먹팔  먹스타그램  맛스타그램  좋아요  맞팔  팔로우  f4f,"#떡볶이, #떡스타그램, #떡볶이스타그램, #떡볶이맛집, #일상, #소통, #먹팔, #먹스타그램, #맛스타그램, #좋아요, #맞팔, #팔로우, #f4f",13,10,76.92,22,0.0025839793281653,91
떡볶이,bbokki_evol,25.0,76.0,1 엽떡   명랑토핑2 엽떡 베이컨추가 엽기떡볶이  엽떡  소울푸드  명랑핫도그  떡볶이  떡스타그램  떡볶이스타그램  떡볶이맛집  일상  소통  먹팔  먹스타그램  맛스타그램  좋아요  맞팔  팔로우  f4f,"#엽기떡볶이, #엽떡, #소울푸드, #명랑핫도그, #떡볶이, #떡스타그램, #떡볶이스타그램, #떡볶이맛집, #일상, #소통, #먹팔, #먹스타그램, #맛스타그램, #좋아요, #맞팔, #팔로우, #f4f",17,10,58.82,22,0.0025839793281653,117
떡볶이,bbokki_evol,25.0,76.0,삼첩분식 마라로제떡볶이   바질크림리조또바질크림이 너무 맛있었어서 다음 번엔 바질크림떡볶이를 시켜보기로 삼첩분식  떡볶이  떡스타그램  떡볶이스타그램  떡볶이맛집  일상  소통  먹팔  먹스타그램  맛스타그램  좋아요  맞팔  팔로우  f4f,"#삼첩분식, #떡볶이, #떡스타그램, #떡볶이스타그램, #떡볶이맛집, #일상, #소통, #먹팔, #먹스타그램, #맛스타그램, #좋아요, #맞팔, #팔로우, #f4f",14,10,71.43,22,0.0025839793281653,135
